"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006397","GO:0006397","mRNA processing",451,-0.155354382660205,-0.605482860176367,1,1,1,4816,"tags=33%, list=29%, signal=24%","10073/6629/3192/9589/5435/11168/6633/8731/9541/201626/51634/11171/56259/6634/8882/199746/55796/51690/494115/25888/2926/92906/51362/10946/64783/23450/55749/56254/5440/1993/51202/9775/59286/9877/6432/1655/55339/51729/284695/8563/1653/10914/8559/85437/64506/1477/29974/83759/988/11319/10286/6434/55783/55677/57805/10285/10492/84811/55596/22803/10569/84950/9406/79811/5936/6636/6635/7375/1665/6627/54957/83640/64895/10419/1659/6428/3303/60493/10907/5436/11051/4331/57703/11193/3188/6637/80145/51163/1022/5511/79084/27336/84844/4858/1025/708/2967/11017/8732/54439/9991/10656/9169/1479/81608/5411/29890/220988/2483/3312/58155/53981/9410/10179/5433/2963/57721/10992/79622/11157/51692/902/79760/6732/105/6632/10930/22938/51340/51691/25862/79810/51645/9092/7307/23658/6936/2334/84967/6606/11218/285672/4686/10189/60625/55110/22984/26576/676","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006401","GO:0006401","RNA catabolic process",243,0.12176388511363,0.393152930602018,1,1,1,1412,"tags=2%, list=9%, signal=2%","4939/87178/197135/79727/10535/1763","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006402","GO:0006402","mRNA catabolic process",216,-0.152408129424364,-0.558247974750388,1,1,1,6213,"tags=39%, list=38%, signal=25%","4736/9939/6138/7832/3646/6155/9349/64282/6210/27257/11224/6188/6164/65109/6173/4116/118460/2081/6169/10236/27258/6152/6168/57819/6741/10767/6233/6207/6139/6129/5073/79048/5976/27161/6125/6142/10605/6232/1981/6161/6167/26019/51690/6124/55629/9775/1655/23708/6201/6229/8559/51010/57472/6154/51154/9652/29883/6832/1797/3303/2107/5436/22894/6128/196513/6218/1656/1973/2935/6144/56915/149041/1977/5433/11157/167227/23112/192669/23016/23658/4686/55110/340719","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006417","GO:0006417","regulation of translation",326,-0.135297932284945,-0.5067516872598,1,1,1,4956,"tags=31%, list=30%, signal=22%","5604/79048/5976/3181/27303/27161/6125/10605/8663/1981/143689/283459/163255/64215/10600/1982/23405/5611/79753/51091/118672/10642/9775/25983/1655/1653/55037/64506/57472/83759/6154/5901/9148/4087/55699/48/1983/10492/4528/29883/5936/5997/113251/127933/5594/55024/2107/5436/10102/112487/6726/4690/55245/9698/4076/1656/2733/26058/708/55005/8846/8891/54931/317649/149041/1977/2058/440275/63899/6659/5433/9669/26164/5724/57721/6197/1965/7407/56478/51065/8872/7124/5530/6949/23112/116496/9221/192669/3673/29102/79693/25946/4686/56648/23178/573971/340719/1734/344405","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006470","GO:0006470","protein dephosphorylation",226,0.194555597761671,0.624604362950305,1,1,1,2729,"tags=12%, list=17%, signal=10%","9104/995/5802/57026/92235/9863/26051/1813/151649/4621/93492/5803/3932/994/152926/23371/5788/9647/5784/333926/9110/10454/1408/84152/25930/2138","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006513","GO:0006513","protein monoubiquitination",59,0.16074647471074,0.435709752307691,1,1,1,3788,"tags=17%, list=23%, signal=13%","84541/7706/90850/63893/5071/6737/151636/56852/23295/84759","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006520","GO:0006520","cellular amino acid metabolic process",338,0.19898642220538,0.659540527827234,1,1,1,1914,"tags=7%, list=12%, signal=7%","374569/157739/10993/8528/383/5625/144193/3034/635/102724560/80755/121278/4846/113451/23409/85300/189/5198/130013/7166/420/85007/91893/23498/1491","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006626","GO:0006626","protein targeting to mitochondrion",137,-0.187145064176036,-0.650365581313422,1,1,1,1891,"tags=7%, list=11%, signal=7%","3305/9141/100287932/7307/3687/26520/26519/142827/387990","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006732","GO:0006732","coenzyme metabolic process",292,-0.150165929149552,-0.559500283402122,1,1,1,3431,"tags=21%, list=21%, signal=17%","191/27235/60481/3091/2181/10135/2643/27010/5160/6888/262/4522/669/10243/6472/8529/79071/51071/55066/4907/55034/9054/10157/60496/23171/79646/5226/4338/570/81034/8876/10588/55276/4199/5538/5743/387712/55312/8942/23057/6296/1737/23305/32/27035/51805/53354/9390/8514/83401/5207/51166/349565/2348/641371/123876/573971/23743/142827","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006790","GO:0006790","sulfur compound metabolic process",327,-0.202958857691694,-0.759866340615842,1,1,1,3489,"tags=24%, list=21%, signal=19%","50515/55454/191/60481/4548/2181/64210/27010/5160/126792/79094/57019/262/4259/4258/4522/5095/81689/9645/2936/63827/79071/6483/56922/55066/2720/84890/9054/10157/411/6822/55256/4507/2938/570/4482/5538/8942/51363/51074/9331/92126/4060/6296/1737/4025/23305/32/90161/55790/2949/2730/29940/55501/222537/27087/150274/25974/1244/83539/50507/1800/166012/642/83401/2690/51166/2939/494143/641371/123876/55/2687/6487/27233/1634/23743/142827","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006839","GO:0006839","mitochondrial transport",286,-0.179844233698925,-0.672724435832385,1,1,1,4385,"tags=26%, list=27%, signal=19%","79753/131474/8655/539/54741/5250/58526/59286/8402/4836/51729/5366/10055/3329/7027/10367/401505/399512/60386/10452/285605/56993/7534/283600/7531/5534/5695/7532/3303/10478/91646/4580/514/7529/29957/92014/90550/55294/253512/3320/521/10440/522/3308/26128/23203/9868/135656/81034/1386/127700/3305/115286/2932/221154/32/9551/9141/10105/100287932/7307/401612/89874/83733/3687/26520/8604/26519/8626/815/142827/387990","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006913","GO:0006913","nucleocytoplasmic transport",429,0.176373843465948,0.593106880414907,1,1,1,1104,"tags=3%, list=7%, signal=3%","374403/4600/2254/114548/23418/3593/655/51512/8313/23586/114899/3429/84875/10411/29118","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006914","GO:0006914","autophagy",429,-0.173807406300385,-0.671163178405047,1,1,1,3084,"tags=14%, list=19%, signal=12%","55294/23400/57724/9559/10254/10287/3320/84749/10533/2308/132671/29982/9868/23411/411/60412/3312/8027/5305/440275/5290/836/115201/22878/60592/3146/55669/65082/9637/139341/23256/8851/11043/25989/2932/3953/5289/256471/100188893/7307/4077/7957/10769/8975/11178/5225/5587/51001/9638/440738/167410/84938/3791/3357/8406/4504/92196/1634/7345/345611","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006979","GO:0006979","response to oxidative stress",360,-0.191990087689168,-0.731388156359065,1,1,1,3357,"tags=23%, list=20%, signal=19%","4548/2643/5796/204474/3303/5594/301/2113/5445/29957/58515/406/55294/23400/2176/51389/8754/8644/1398/2936/10533/2308/374/54205/23411/154807/2054/10808/3066/1728/9370/2877/7295/8876/836/4482/1906/5743/1147/493869/7124/140809/7444/7296/7837/4025/8061/2241/10105/4602/27035/2021/3747/4521/2730/2119/653361/2177/8382/1244/23657/50507/8013/1800/10202/7173/57001/6770/5587/253827/4520/2055/573971/8321/1410/4504/10516/1545/1536/983/5156","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006986","GO:0006986","response to unfolded protein",160,-0.166100325380342,-0.589990415444004,1,1,1,4636,"tags=34%, list=28%, signal=25%","55033/5770/3309/2673/11080/51283/26608/5611/7415/5295/10525/7873/7184/22926/3329/3337/6818/4189/23190/23071/23197/55062/23480/51726/8720/595/201595/1616/55432/3303/9570/79094/51528/4690/3326/9666/3320/51009/3308/80267/10551/11015/10808/3312/1965/3336/3305/22824/6347/25822/3576/11231/58477/55176","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0006997","GO:0006997","nucleus organization",134,-0.151896283983862,-0.524966521405792,1,1,1,1969,"tags=27%, list=12%, signal=24%","128866/55161/23198/8882/10204/79607/2010/92421/5903/3267/5048/10762/4928/27243/81929/6683/57132/114882/2113/221035/10269/3020/9818/23165/6732/79902/165324/9221/84172/2334/7443/6847/494551/126549/983","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007015","GO:0007015","actin filament organization",302,-0.171195839653277,-0.639203230228991,1,1,1,1627,"tags=7%, list=10%, signal=7%","2241/1902/57698/5319/1809/3925/359845/375307/4607/50507/7840/8477/10344/283284/79822/10810/57471/3059/29765/28984/51738","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007032","GO:0007032","endosome organization",72,0.167379585448935,0.466744103582119,1,1,1,5882,"tags=35%, list=36%, signal=22%","79156/259173/29911/1759/5071/83547/51361/79643/374666/84067/84376/8867/11267/257364/55048/55004/9146/155382/29082/23325/93343/55111/27183/100287171/51160","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007034","GO:0007034","vacuolar transport",102,0.119421388373408,0.348468907179455,1,1,1,5043,"tags=25%, list=31%, signal=18%","55850/29911/22898/5071/83547/1045/51479/51361/79643/23295/374666/23339/84067/2580/84376/55275/11267/22863/6293/2260/4734/154/51332/9146/100307126/64089","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007041","GO:0007041","lysosomal transport",79,0.163453906982819,0.462182013355134,1,1,1,5043,"tags=28%, list=31%, signal=19%","55850/29911/22898/5071/83547/1045/51479/51361/23295/374666/23339/84067/2580/84376/55275/22863/6293/4734/154/51332/9146/64089","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007045","GO:0007045","cell-substrate adherens junction assembly",62,0.164658484639128,0.449126463831818,1,1,1,4576,"tags=24%, list=28%, signal=18%","94/3273/10420/54828/9647/51057/3911/23122/7422/8861/10580/1946/2017/6548/2185","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007050","GO:0007050","cell cycle arrest",227,0.195436714106155,0.626753852142093,1,1,1,3319,"tags=14%, list=20%, signal=11%","220042/3593/995/87178/51512/2852/7023/9863/55367/3623/5371/3592/6300/8850/51085/10514/7480/672/472/4582/92335/100144748/7161/1649/10669/55835/5325/4303/6934/7732/1263","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007067","GO:0007067","mitotic nuclear division",426,-0.19924200233547,-0.767774709236617,1,1,1,2679,"tags=16%, list=16%, signal=14%","201161/10300/84250/6790/112574/29945/54962/22919/10464/55193/80218/10426/9787/989/8091/51530/83852/1906/10910/8697/387103/324/6905/79598/9937/80254/51143/348235/11065/9221/7013/9055/10381/57542/9793/3552/85444/55142/9232/9024/10769/10982/54984/990/3925/79884/7443/23212/54892/81610/57562/4605/3553/7272/55839/56155/494551/83540/23354/9493/1062/23397/259266/9928/10361/983/28984/79075/221150","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0007098","GO:0007098","centrosome cycle",79,0.165238743415162,0.467228814077353,1,1,1,4171,"tags=20%, list=25%, signal=15%","284403/114791/675/672/91147/7517/899/85378/55835/1070/348654/10432/9639/152185/25886/1017","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization",142,0.186999354140727,0.571381934789871,1,1,1,4696,"tags=22%, list=28%, signal=16%","57731/119/57026/9535/11151/25802/7454/6712/56203/375189/80115/9873/9037/84501/8936/653440/643338/653857/57180/374666/9026/10677/64223/5581/10458/2017/11135/2185/5063/23647/6709","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0008380","GO:0008380","RNA splicing",396,-0.197714158756104,-0.763504199969184,1,1,1,5572,"tags=42%, list=34%, signal=28%","9733/65109/4116/55760/4904/2081/58517/79665/23064/3183/3190/10236/51631/27258/51319/58509/9716/57819/7009/57461/6207/3191/10450/55285/26121/8458/23451/5431/10929/3181/4857/10073/6629/3192/9589/5435/11168/6633/9541/51634/11171/56259/6634/8882/199746/55796/51690/494115/92906/51362/10946/64783/23450/27332/55749/79026/5440/1993/51202/5295/9775/59286/6432/1655/55339/51729/284695/8563/1653/10914/8559/85437/1477/83759/988/11319/10286/6434/55677/57805/10285/10492/84811/55596/10569/84950/9406/5936/6636/6635/7375/1665/6627/54957/10419/1659/6428/3303/10907/5436/11051/339487/57703/11193/3188/6637/80145/51163/5511/79084/27336/84844/4858/708/11017/9991/10656/9169/1479/81608/5411/29890/220988/2483/3312/58155/53981/9410/10179/5433/2963/57721/10992/79622/11157/51692/79760/6732/6632/22938/51340/51691/25862/10199/284434/51645/9092/55308/7307/23658/6936/2334/84967/6606/11218/285672/283742/4686/10189/60625/55110/51001/26576/676","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0008643","GO:0008643","carbohydrate transport",165,0.151190558668336,0.473248975203169,1,1,1,3907,"tags=17%, list=24%, signal=13%","114898/144195/2538/5919/364/7015/6518/125206/200010/8218/219855/25999/358/50651/51237/51548/11132/375611/6523/29803/23511/2542/3952/5296/23225/10580/208/348995","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0008645","GO:0008645","hexose transport",139,-0.183362255409824,-0.637795791740876,1,1,1,4190,"tags=29%, list=25%, signal=22%","5903/154091/5781/5906/10762/4928/5357/81929/6272/5167/1389/3479/8660/6814/114882/9965/6517/7525/8503/53916/252983/5584/79058/9818/9370/23165/1906/2719/7124/388581/2171/79902/148808/5319/8013/56606/3553/6515/6514/28999","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009100","GO:0009100","glycoprotein metabolic process",360,0.185836881794788,0.618386600337983,1,1,1,3918,"tags=18%, list=24%, signal=14%","4939/23553/80312/25834/9953/3753/79690/29906/6480/56548/84875/1464/200810/9469/23409/117248/91319/50614/420/349152/4585/8850/11093/727897/4584/140687/26301/6448/2528/120071/4582/256281/374907/10402/64772/27090/3425/51548/6646/10585/7903/84752/387923/26277/29954/22856/4351/6934/9514/374378/8658/79147/91949/124872/4122/64132/55624/9348/7423/57171/10090/84447/10039/7327/56983/57216","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009101","GO:0009101","glycoprotein biosynthetic process",308,0.18547856024441,0.609798523907768,1,1,1,3918,"tags=20%, list=24%, signal=16%","4939/80312/25834/9953/3753/79690/29906/6480/56548/84875/1464/200810/9469/23409/117248/91319/50614/420/349152/4585/8850/11093/727897/4584/140687/26301/2528/120071/4582/256281/374907/10402/27090/51548/6646/10585/7903/84752/387923/26277/29954/22856/4351/6934/9514/374378/8658/79147/91949/124872/4122/64132/55624/9348/7423/57171/10090/84447/10039/7327/56983/57216","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009108","GO:0009108","coenzyme biosynthetic process",145,-0.142634901089485,-0.49806031042277,1,1,1,3389,"tags=38%, list=21%, signal=30%","84320/25874/84274/79717/6697/6319/79993/1738/23597/27249/25902/38/2618/27304/2639/200895/55856/83594/10797/47/80219/5740/27235/60481/2181/10135/2643/27010/5160/4522/10243/79071/55066/55034/9054/79646/4338/10588/4199/5538/5743/55312/8942/23057/1737/23305/32/51805/53354/9390/83401/349565/641371/573971","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process",242,0.172414269248962,0.55661659998249,1,1,1,2749,"tags=8%, list=17%, signal=7%","432369/5313/100532726/50617/441531/201163/5027/4621/440567/10891/51085/4337/54963/374291/4696/10312/55753/6901/863","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",236,0.174436221128884,0.560751049616358,1,1,1,2749,"tags=8%, list=17%, signal=6%","432369/5313/100532726/50617/441531/201163/5027/4621/440567/10891/51085/4337/374291/4696/10312/55753/6901/863","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009267","GO:0009267","cellular response to starvation",116,0.148842255801087,0.443218231898772,1,1,1,4026,"tags=16%, list=24%, signal=12%","11133/10991/3428/7484/5610/7482/8131/10514/79726/220441/10641/55630/283375/23334/10634/10919/26/58528/6720","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009301","GO:0009301","snRNA transcription",70,-0.140263697143694,-0.437939777546964,1,1,1,4925,"tags=34%, list=30%, signal=24%","23379/79664/5435/55197/905/2960/2961/6884/5440/64859/84524/51808/6877/5436/55756/6880/1022/1025/5433/2963/79871/10302/4686","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009755","GO:0009755","hormone-mediated signaling pathway",181,-0.188230411633578,-0.676032375448148,1,1,1,1133,"tags=6%, list=7%, signal=5%","7025/8013/167465/2100/81285/55885/8626/3972/51738","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009895","GO:0009895","negative regulation of catabolic process",188,-0.17774575706862,-0.643799087205002,1,1,1,2230,"tags=11%, list=13%, signal=10%","9637/23256/7124/3953/32/440503/154791/116986/79031/254013/11178/3553/9638/11213/3357/4504/2905/3586/92196/2903","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0009896","GO:0009896","positive regulation of catabolic process",386,0.133903846799452,0.447678015473976,1,1,1,3387,"tags=11%, list=21%, signal=9%","9992/9104/4478/87178/90865/2822/701/991/10411/201163/5027/25897/10392/51339/56829/114881/79156/4210/51085/51343/8517/23192/29763/5071/10346/83547/57690/6737/863/337/79888/220441/10641/5698/8312/53373/10133/9567/57104/1263/148022/29882","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0010498","GO:0010498","proteasomal protein catabolic process",395,0.161811255918155,0.539939144686532,1,1,1,3387,"tags=11%, list=21%, signal=9%","9992/27074/9212/643904/121551/51512/90865/701/991/101927423/114088/2272/25897/91319/201456/5371/9572/114881/7706/55139/51343/7480/91147/899/5071/90665/1649/863/494470/64285/10616/5698/8312/210/409/369/80020/54620/11146/1263/378884/29882","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0010506","GO:0010506","regulation of autophagy",261,-0.151164370299674,-0.563837856793171,1,1,1,2286,"tags=10%, list=14%, signal=9%","440275/5290/836/60592/3146/9637/23256/8851/11043/2932/3953/256471/7307/7957/10769/8975/11178/5587/9638/3791/3357/4504/92196/1634/7345","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0010608","GO:0010608","posttranscriptional regulation of gene expression",445,-0.148693942303005,-0.579238358320895,1,1,1,5211,"tags=34%, list=32%, signal=24%","51714/6233/5687/7979/3191/5688/340152/5073/4869/4691/55239/5604/79048/5713/5976/3181/27303/27161/9782/6125/10605/8663/1981/3192/5707/143689/5684/283459/163255/23198/26272/57669/9861/64215/10600/1982/23405/3842/5611/79753/51091/118672/10642/9775/25983/1655/5693/1653/55037/6418/51010/64506/57472/83759/6154/5901/9148/4087/55699/48/1983/10492/5685/4528/7534/29883/5936/5718/26135/5700/10197/5997/113251/1797/127933/5695/3303/5594/55024/2107/5436/10102/7529/5701/112487/22894/6726/4690/55245/9698/5689/4076/1656/10213/2733/26058/92345/708/55005/1736/8846/8891/56915/54931/317649/3312/149041/1977/2058/440275/63899/6659/5433/9669/26164/5724/57721/6197/1965/7407/5717/56478/167227/55051/51065/8872/7124/5530/6949/23112/116496/9221/192669/857/3673/29102/23016/2668/79693/25946/221662/4686/56648/284071/23178/573971/340719/1734/344405","GO","24"
"../results/DESeq2/V24_over_M24_Wald-test.csv.GO:0010632","GO:0010632","regulation of epithelial cell migration",151,0.186629483872375,0.577046797888547,1,1,1,3642,"tags=19%, list=22%, signal=15%","6997/2324/2822/3690/5168/2247/94/3273/949/5335/4163/54828/5547/9647/9037/25930/239/6672/23122/79812/4763/7422/6776/285/51157/1942/27086/5025/10013","GO","24"
